,combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
49,6.0,245.0,6.0,6.0,0.90825,0.0506,313.46,300.0,Compound 5353599886053192841,0.0,20.0,0.41,2444.9277,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0312814786026782,Compound 5353599886053192841
50,6.0,38.22,6.0,6.0,0.96816,14.4,33.38,300.0,Compound 7201335331163272352,0.0,20.0,1.0,20.8008,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0725996649916247,Compound 7201335331163272352
51,6.0,7.21,6.0,6.0,0.9288,0.000251,16.74,300.0,Compound -2286250839200032848,0.0,20.0,0.22,259161.14,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0908449027835574,Compound -2286250839200032848
52,6.0,67.24,6.0,6.0,0.99453,2.6,84.84,300.0,Compound 5112692868153761058,0.0,20.0,0.13,15.1843,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.159885037981361,Compound 5112692868153761058
53,6.0,417.29,6.0,6.0,0.9545,0.00109,1003.75,300.0,Compound 5023060533855472258,0.0,20.0,1.2e-05,3.2359,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2514414202113035,Compound 5023060533855472258
54,6.0,33.89,6.0,6.0,0.99652,3.72e-09,616.82,300.0,Compound -3205628238794131162,0.0,20.0,1.2e-05,996745.8406,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,2.5352670962806068e-05,Compound -3205628238794131162
55,6.0,26.39,6.0,6.0,0.90342,22.3,4.46,300.0,Compound 8183984073483803125,0.0,20.0,0.012,0.1592,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.028588338268425,Compound 8183984073483803125
56,6.0,303.55,6.0,6.0,0.97578,0.211,284.84,300.0,Compound -5213244779432384208,0.0,20.0,0.00079,1.1195,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.8828531004658193,Compound -5213244779432384208
57,6.0,28.33,6.0,6.0,0.96772,0.0654,106.58,300.0,Compound -2060130502045783285,0.0,20.0,0.15,678.253,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.015818439370317,Compound -2060130502045783285
58,6.0,124.08,6.0,6.0,0.97835,0.0607,772.08,300.0,Compound -1795292585951672055,0.0,20.0,12.0,60701.2628,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0040165014267616,Compound -1795292585951672055
59,6.0,425.47,6.0,6.0,0.90564,0.0339,339.88,300.0,Compound 6879992371987926942,0.0,20.0,0.017,146.4614,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.374799298954266,Compound 6879992371987926942
60,6.0,52.13,6.0,6.0,0.91828,0.776,176.89,300.0,Compound 2848703038915083004,0.0,20.0,0.21,82.062,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0038363649870756,Compound 2848703038915083004
61,6.0,29.45,6.0,6.0,0.9508,4.21,38.75,300.0,Compound 4567858661588859973,0.0,20.0,0.29,20.685,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0518484969029566,Compound 4567858661588859973
62,6.0,14.6,6.0,6.0,0.92075,8.52e-12,79.77,300.0,Compound 5663080798873816133,0.0,20.0,5.7e-11,2012.2504,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,3.484363245718866e-05,Compound 5663080798873816133
63,6.0,133.5,6.0,6.0,0.91084,0.809,122.3,300.0,Compound 3754023378126201226,0.0,20.0,0.24,89.1994,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.1941994765110732,Compound 3754023378126201226
0,6.0,16454.67,6.0,6.0,0.91797,2.34e-07,803.69,300.0,Compound -8755786803927107851,0.0,20.0,0.0044,5648352.4046,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.043722702803231e-05,Compound -8755786803927107851
1,6.0,51.87,6.0,6.0,0.93181,1.54e-05,138.24,300.0,Compound 6557724081358732288,0.0,20.0,1.5e-05,296.3316,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1448512144617522,Compound 6557724081358732288
2,6.0,47.32,6.0,6.0,0.97737,9.41e-05,161.76,300.0,Compound 3955472526892884824,0.0,20.0,0.0081,25799.2842,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.2009482490670044,Compound 3955472526892884824
3,6.0,103.07,6.0,6.0,0.98068,1.03e-08,499.27,300.0,Compound 5510723818161388746,0.0,20.0,0.00068,19802223.4714,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0570531138359565,Compound 5510723818161388746
4,6.0,271.98,6.0,6.0,0.96162,9.64e-10,532.55,300.0,Compound -224524792612169523,0.0,20.0,3.4e-08,10632.8626,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0507099646894223,Compound -224524792612169523
5,6.0,190.19,6.0,6.0,0.94641,0.277,468.73,300.0,Compound 2754936045980377337,0.0,20.0,0.0071,7.635,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0880383269603221,Compound 2754936045980377337
6,6.0,860.18,6.0,6.0,0.99232,4.97e-07,86.51,300.0,Compound 244881237041777871,0.0,20.0,2.3e-07,137.9293,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,24.009952317415006,Compound 244881237041777871
7,6.0,5.42,6.0,6.0,0.9579,0.317,0.82,300.0,Compound 2331515386195299749,0.0,20.0,2.8,2615.2232,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0026993751848019,Compound 2331515386195299749
8,6.0,55.2,6.0,6.0,0.98672,1.34e-07,187.7,300.0,Compound 548139183717684374,0.0,20.0,6.5e-05,145311.6942,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1493188038961095,Compound 548139183717684374
9,6.0,996.19,6.0,6.0,0.97262,0.000311,668.03,300.0,Compound 2905487593202873335,0.0,20.0,0.0095,9118.7438,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1142314442394784,Compound 2905487593202873335
10,6.0,214.6,6.0,6.0,0.90675,0.000681,535.56,300.0,Compound -5780505267962901388,0.0,20.0,0.0051,2259.4364,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0708469939269752,Compound -5780505267962901388
11,6.0,209.81,6.0,6.0,0.9505,0.665,242.02,300.0,Compound -1894467942786522283,0.0,20.0,0.13,58.9716,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.478515105527481,Compound -1894467942786522283
12,6.0,21.12,6.0,6.0,0.97015,7.21e-05,26.07,300.0,Compound 4109533936526907684,0.0,20.0,0.00049,2026.9517,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.3905684784305317,Compound 4109533936526907684
13,6.0,25.37,6.0,6.0,0.97696,9.51,1.02,300.0,Compound 304136690453417591,0.0,20.0,33.0,1044.3041,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0640520942803355,Compound 304136690453417591
14,6.0,99.14,6.0,6.0,0.95028,26.8,413.37,300.0,Compound -1626839044688812302,0.0,20.0,540.0,6011.8127,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,4.802705854001416e-06,Compound -1626839044688812302
15,6.0,231.78,6.0,6.0,0.93091,0.873,454.56,300.0,Compound -7981567371134086434,0.0,20.0,0.0004,0.1384,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0706496391572581,Compound -7981567371134086434
16,6.0,101.2,6.0,6.0,0.95776,16.2,295.23,300.0,Compound 1393768572081952960,0.0,20.0,0.05,0.9205,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0040845004311233,Compound 1393768572081952960
17,6.0,24.21,6.0,6.0,0.94261,6.09,140.57,300.0,Compound -3708086717398208348,0.0,20.0,2.9,143.3821,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.000129613740121,Compound -3708086717398208348
18,6.0,18.71,6.0,6.0,0.95644,2.9e-05,66.11,300.0,Compound 8771923714801365832,0.0,20.0,4.6e-06,47.9768,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0467509150976245,Compound 8771923714801365832
19,6.0,102.44,6.0,6.0,0.93053,0.0276,832.31,300.0,Compound 2218274624975010141,0.0,20.0,0.0018,20.0385,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.182515360157715e-05,Compound 2218274624975010141
20,6.0,79.58,6.0,6.0,0.98474,2.16e-08,209.05,300.0,Compound 6113116432093001202,0.0,20.0,2.8e-06,38945.4406,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.3837912365305314,Compound 6113116432093001202
21,6.0,45.54,6.0,6.0,0.9781,1.89e-09,422.2,300.0,Compound 8772364518212160656,0.0,20.0,0.01,1633505879.3152,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0008598939079939,Compound 8772364518212160656
22,6.0,49.43,6.0,6.0,0.94845,3.4e-07,148.82,300.0,Compound 3421520060157260487,0.0,20.0,1.3e-07,116.6708,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.1301547293174124,Compound 3421520060157260487
23,6.0,72.56,6.0,6.0,0.98018,0.112,597.96,300.0,Compound -8128987237355272748,0.0,20.0,0.0046,12.2709,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0006772796326545,Compound -8128987237355272748
24,6.0,519.66,6.0,6.0,0.98226,0.608,921.51,300.0,Compound -6196392856943960496,0.0,20.0,0.00081,0.3979,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.2462252945199103,Compound -6196392856943960496
25,6.0,104.47,6.0,6.0,0.99661,5.08e-09,529.74,300.0,Compound -6689977472991600672,0.0,20.0,4e-09,236.944,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0038217479901764,Compound -6689977472991600672
26,6.0,96.96,6.0,6.0,0.9317,2.41,135.93,300.0,Compound -189560202892254566,0.0,20.0,130.0,16588.1965,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0462092689536552,Compound -189560202892254566
27,6.0,162.43,6.0,6.0,0.94925,2.22e-05,344.66,300.0,Compound 3864369721310348304,0.0,20.0,0.0033,44362.1006,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.4816304570654401,Compound 3864369721310348304
28,6.0,56.18,6.0,6.0,0.91216,0.0173,43.13,300.0,Compound 3528064225253587161,0.0,20.0,0.51,8841.9616,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.3024518735343262,Compound 3528064225253587161
29,6.0,411.68,6.0,6.0,0.91942,14.7,157.59,300.0,Compound -6380400909809151234,0.0,20.0,0.00011,0.0023,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.135721672836128,Compound -6380400909809151234
30,6.0,17.45,6.0,6.0,0.99326,20.1,2.64,300.0,Compound -5882241753563766857,0.0,20.0,0.005,0.0752,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1098854260510667,Compound -5882241753563766857
31,6.0,102.19,6.0,6.0,0.90544,4.25e-08,184.61,300.0,Compound 659650942079764851,0.0,20.0,1.5e-06,10422.0684,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.3519203013341782,Compound 659650942079764851
32,6.0,251.98,6.0,6.0,0.93113,3.24,325.52,300.0,Compound 1530273634466530718,0.0,20.0,140.0,13170.7681,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.15503281270582,Compound 1530273634466530718
33,6.0,19.12,6.0,6.0,0.92114,5.74,18.61,300.0,Compound 4467726466910053055,0.0,20.0,9.3,483.6324,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0748906122057209,Compound 4467726466910053055
34,6.0,959.62,6.0,6.0,0.94008,1.59,400.01,300.0,Compound 2638239433299176223,0.0,20.0,0.02,3.8512,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.8730617134067682,Compound 2638239433299176223
35,6.0,26.52,6.0,6.0,0.97851,3.27e-05,60.56,300.0,Compound 1532514691283541449,0.0,20.0,0.0006,5458.5044,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1916353671188212,Compound 1532514691283541449
36,6.0,11.38,6.0,6.0,0.93654,1.91e-07,71.03,300.0,Compound 4624452718313986481,0.0,20.0,3.7e-05,57486.3435,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0003473691632607,Compound 4624452718313986481
37,6.0,16.3,6.0,6.0,0.96562,0.526,24.76,300.0,Compound -7308369822517069727,0.0,20.0,0.0044,2.5276,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0914080184730281,Compound -7308369822517069727
38,6.0,254.26,6.0,6.0,0.92662,2.31,275.92,300.0,Compound 3086508854351384478,0.0,20.0,82.0,10584.235,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.1750184894943123,Compound 3086508854351384478
39,6.0,126.66,6.0,6.0,0.93766,0.0178,273.16,300.0,Compound -7458115979270227107,0.0,20.0,7.7,128814.9652,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0489821755289307,Compound -7458115979270227107
40,6.0,21.09,6.0,6.0,0.93223,3.1,161.83,300.0,Compound 2714781285129380477,0.0,20.0,0.0034,0.332,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.9577724703627406e-06,Compound 2714781285129380477
41,6.0,135.34,6.0,6.0,0.90905,9.31e-05,77.48,300.0,Compound 8345593847189600007,0.0,20.0,0.39,1251000.8201,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.898601801424382,Compound 8345593847189600007
42,6.0,1607.47,6.0,6.0,0.91639,7.02,742.11,300.0,Compound 8700466848506199015,0.0,20.0,0.0068,0.2897,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1179346985676347,Compound 8700466848506199015
43,6.0,126.86,6.0,6.0,0.95918,1.32e-05,368.99,300.0,Compound 6156112538420951256,0.0,20.0,0.00077,17463.1184,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0163468095688788,Compound 6156112538420951256
44,6.0,84.14,6.0,6.0,0.97396,8.19,152.18,300.0,Compound 7126649322365034168,0.0,20.0,0.016,0.5772,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.020537928167638,Compound 7126649322365034168
45,6.0,1.19,6.0,6.0,0.9496,1.11e-06,423.28,300.0,Compound 4203158475708607075,0.0,20.0,0.15,39278154.6158,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 4203158475708607075
46,6.0,44.9,6.0,6.0,0.9303,2.39,55.4,300.0,Compound -4920180587050345604,0.0,20.0,0.0014,0.1707,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1990030219269399,Compound -4920180587050345604
47,6.0,7.99,6.0,6.0,0.96033,1.17e-06,0.21,300.0,Compound 3053892130653917504,0.0,20.0,0.0012,315481.642,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0135804561339193,Compound 3053892130653917504
48,6.0,137.26,6.0,6.0,0.98474,1.8e-07,458.66,300.0,Compound 7095540712537750616,0.0,20.0,1.2e-07,207.3548,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.2594713486863266,Compound 7095540712537750616
49,6.0,424.14,6.0,6.0,0.90973,2.38,763.12,300.0,Compound -2549363163983121206,0.0,20.0,0.0037,0.4614,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0168617259519415,Compound -2549363163983121206
50,6.0,15.52,6.0,6.0,0.94795,5.56,10.93,300.0,Compound 5187972686631665935,0.0,20.0,17.0,940.6525,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0394556806007569,Compound 5187972686631665935
51,6.0,58.14,6.0,6.0,0.92136,0.017,467.69,300.0,Compound 8465004529116563243,0.0,20.0,0.00036,6.3946,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,2.447151973928181e-05,Compound 8465004529116563243
52,6.0,424.68,6.0,6.0,0.95461,2.34e-11,670.07,300.0,Compound 6074352429216395311,0.0,20.0,6.5e-07,8399596.1711,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.2058145638151063,Compound 6074352429216395311
53,6.0,100.55,6.0,6.0,0.92867,0.162,301.58,300.0,Compound -918282369387293239,0.0,20.0,0.0014,2.5211,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0373990418743784,Compound -918282369387293239
54,6.0,19.12,6.0,6.0,0.98833,1.44e-07,454.41,300.0,Compound 4143388427524690104,0.0,20.0,5.3e-07,1111.0062,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,2.7978968747355564e-06,Compound 4143388427524690104
55,6.0,111.37,6.0,6.0,0.9704,0.0875,234.92,300.0,Compound 7405942453041547492,0.0,20.0,62.0,210924.7307,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.4479186178914398,Compound 7405942453041547492
56,6.0,32.79,6.0,6.0,0.93748,0.0378,34.33,300.0,Compound -610153189336300344,0.0,20.0,0.086,682.0569,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0754800287431866,Compound -610153189336300344
57,6.0,423.81,6.0,6.0,0.97145,16.9,181.28,300.0,Compound 7649584550406916412,0.0,20.0,0.41,7.2963,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0548952546852422,Compound 7649584550406916412
58,6.0,31.99,6.0,6.0,0.99301,0.739,581.94,300.0,Compound -8757393181695500963,0.0,20.0,0.39,156.8687,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,7.493277294377868e-06,Compound -8757393181695500963
59,6.0,71.3,6.0,6.0,0.92936,4.83e-06,430.02,300.0,Compound 6737452736732635959,0.0,20.0,0.00028,17644.2589,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0006126667527126,Compound 6737452736732635959
60,6.0,7.63,6.0,6.0,0.90654,44.9,7.39,300.0,Compound -8758800617332065133,0.0,20.0,63.0,419.9688,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0078578510539327,Compound -8758800617332065133
61,6.0,59.37,6.0,6.0,0.99102,14.2,1.06,300.0,Compound -6953836625262866322,0.0,20.0,1.1,23.9436,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.1036051368251977,Compound -6953836625262866322
62,6.0,83.37,6.0,6.0,0.96611,0.623,105.4,300.0,Compound -6806440104872562667,0.0,20.0,0.15,72.4686,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.4887387949609928,Compound -6806440104872562667
63,6.0,29.23,6.0,6.0,0.95126,9.09,91.69,300.0,Compound 8244581790388700281,0.0,20.0,0.0094,0.3111,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0010631455379624,Compound 8244581790388700281
0,6.0,10.72,6.0,6.0,0.98918,16.3,224.01,300.0,Compound -6727183946482154496,0.0,20.0,1.8,33.8433,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,4.97691497559035e-06,Compound -6727183946482154496
1,6.0,5.05,6.0,6.0,0.95429,0.654,2.5,300.0,Compound 6816474309783216388,0.0,20.0,0.027,12.5584,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.6247037529203319,Compound 6816474309783216388
2,6.0,13378.07,6.0,6.0,0.97531,0.0266,17592.98,300.0,Compound -6732944639765796088,0.0,20.0,0.001,11.3447,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.550564125626492e-18,Compound -6732944639765796088
3,6.0,108.56,6.0,6.0,0.91945,0.00298,775.63,300.0,Compound 3389111610565008936,0.0,20.0,0.93,93855.1373,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.7280226167149086e-05,Compound 3389111610565008936
4,6.0,2.23,6.0,6.0,0.92644,0.0028,78.03,300.0,Compound 9119838655397877935,0.0,20.0,1.6e-06,0.172,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,6.59615110984633e-14,Compound 9119838655397877935
5,6.0,11.2,6.0,6.0,0.97598,0.75,67.08,300.0,Compound -5272832803001835282,0.0,20.0,1.8e-05,0.007,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0070276331587263,Compound -5272832803001835282
6,6.0,632.33,6.0,6.0,0.96745,2.56e-10,803.78,300.0,Compound -5955514230547731875,0.0,20.0,2.9e-10,336.4602,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,2.1278607670094187,Compound -5955514230547731875
7,6.0,43.99,6.0,6.0,0.95627,0.00285,120.81,300.0,Compound 5637862609823458779,0.0,20.0,6.1,641489.6939,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.1658171770414642,Compound 5637862609823458779
8,6.0,296.83,6.0,6.0,0.91709,0.00306,569.58,300.0,Compound -7013185285111217872,0.0,20.0,0.00048,46.509,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2872953327000789,Compound -7013185285111217872
9,6.0,42.68,6.0,6.0,0.93978,0.00288,74.65,300.0,Compound -5370162961376305698,0.0,20.0,0.0077,805.3434,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.3655247299866994,Compound -5370162961376305698
10,6.0,427.07,6.0,6.0,0.98321,0.00557,532.41,300.0,Compound 3563652259245221058,0.0,20.0,0.0075,403.2899,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.379414586997496,Compound 3563652259245221058
11,6.0,235.2,6.0,6.0,0.91325,0.000214,455.48,300.0,Compound -7743508888011458422,0.0,20.0,0.032,44383.6027,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2950781551776835,Compound -7743508888011458422
12,6.0,407.05,6.0,6.0,0.902,13.0,323.72,300.0,Compound -7169852675906961115,0.0,20.0,0.0022,0.0505,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.000848118222648,Compound -7169852675906961115
13,6.0,11.39,6.0,6.0,0.98776,0.00161,2.71,300.0,Compound -7147885220369191653,0.0,20.0,0.029,5495.8576,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0483248651174969,Compound -7147885220369191653
14,6.0,55.13,6.0,6.0,0.98797,0.000579,389.53,300.0,Compound -8890422325605998971,0.0,20.0,2.7,1395302.9371,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0001991997939703,Compound -8890422325605998971
15,6.0,119.58,6.0,6.0,0.96294,0.632,326.23,300.0,Compound 5477925365522596110,0.0,20.0,110.0,50752.0298,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0094839209017079,Compound 5477925365522596110
16,6.0,47.93,6.0,6.0,0.99335,5.1e-07,388.1,300.0,Compound -1264204147862594330,0.0,20.0,6.1e-05,35780.8736,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0060201774956597,Compound -1264204147862594330
17,6.0,18.64,6.0,6.0,0.97179,0.0214,251.37,300.0,Compound 3861064376245769265,0.0,20.0,0.0017,23.15,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,3.93933798397796e-05,Compound 3861064376245769265
18,6.0,35.22,6.0,6.0,0.95134,9.11e-08,78.51,300.0,Compound 5334481111365145234,0.0,20.0,8.3e-06,27492.7906,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.1711508830822095,Compound 5334481111365145234
19,6.0,39.91,6.0,6.0,0.95466,0.00389,122.2,300.0,Compound -5191818335052521854,0.0,20.0,0.00043,33.1654,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.1118636173821009,Compound -5191818335052521854
20,6.0,198.1,6.0,6.0,0.90807,13.4,372.81,300.0,Compound 4061243246237753645,0.0,20.0,0.0015,0.0342,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0031205222821458,Compound 4061243246237753645
21,6.0,1.24,6.0,6.0,0.91818,2.7e-06,19.18,300.0,Compound 4819221154738706953,0.0,20.0,0.0029,319407.7723,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,7.459361589974312e-05,Compound 4819221154738706953
22,6.0,18.09,6.0,6.0,0.96236,4.0,122.68,300.0,Compound -9094765176691286341,0.0,20.0,0.11,8.4346,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0008792936363858,Compound -9094765176691286341
23,6.0,14.36,6.0,6.0,0.94887,0.0071,110.28,300.0,Compound -9131529985893350625,0.0,20.0,0.0011,44.7407,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0011706607079169,Compound -9131529985893350625
24,6.0,160.34,6.0,6.0,0.94376,23.0,31.63,300.0,Compound -8513840176296287343,0.0,20.0,0.018,0.2398,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0904972300321609,Compound -8513840176296287343
25,6.0,57.6,6.0,6.0,0.98971,0.0775,206.49,300.0,Compound -358076650867303167,0.0,20.0,0.21,812.3434,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0951537961874881,Compound -358076650867303167
26,6.0,44.99,6.0,6.0,0.92334,1.15e-05,166.32,300.0,Compound 5640156126215357850,0.0,20.0,0.00086,22348.5493,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0114814707207922,Compound 5640156126215357850
27,6.0,12.43,6.0,6.0,0.91872,4.32,26.43,300.0,Compound -4011848077586933749,0.0,20.0,1.0,72.2517,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0009058502967876,Compound -4011848077586933749
28,6.0,257.82,6.0,6.0,0.92104,2.56e-05,12.84,300.0,Compound -4945647184129894525,0.0,20.0,0.0028,32669.4901,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,33.03252866920421,Compound -4945647184129894525
29,6.0,11.76,6.0,6.0,0.9704,2.43,9.8,300.0,Compound -9033615951202247897,0.0,20.0,23000.0,2878088.5906,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0089006952933562,Compound -9033615951202247897
30,6.0,126.48,6.0,6.0,0.99635,1.59,167.74,300.0,Compound -6690498857640332260,0.0,20.0,2.3,432.4021,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.2011339706569587,Compound -6690498857640332260
31,6.0,25.18,6.0,6.0,0.93511,1.36e-05,171.7,300.0,Compound 6020307570696280114,0.0,20.0,0.0012,25654.9076,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0004395028868549,Compound 6020307570696280114
32,6.0,1252.93,6.0,6.0,0.9827,3.7e-06,1047.92,300.0,Compound -6196100955031108351,0.0,20.0,0.00034,27864.0907,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.059112048195271,Compound -6196100955031108351
33,6.0,27.5,6.0,6.0,0.99214,0.12,1.9,300.0,Compound 3067887521960737598,0.0,20.0,0.0016,4.0184,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.8850087075817077,Compound 3067887521960737598
